cluster,ID_OLIVO,Variedad,cluster_id,proporcion
87,401,36-41,1,0.07388174644339886
88,401,36-41,1,0.002110907078968378
89,401,36-41,1,0.1076562596949824
90,401,36-41,1,0.2723070096457516
91,401,36-41,1,0.03166360581914635
92,401,36-41,1,0.002110907078968378
93,401,36-41,1,0.002110907078968378
94,401,36-41,1,0.002110907078968378
95,401,36-41,1,0.006332721236905134
96,401,36-41,1,0.5889430696668262
97,401,36-41,1,0.002110906986479081
98,401,36-41,1,0.1118780740772755
99,401,36-41,1,0.002110907078968378
100,401,36-41,1,0.002110906986479081
101,401,36-41,1,0.00211090699105696
102,401,36-41,1,0.0485508623881603
103,401,36-41,1,0.002110907078968378
104,401,36-41,1,0.5087286014132747
105,401,36-41,1,0.002110907078968378
106,401,36-41,1,0.002110907078968378
107,401,36-41,1,0.006332721148993714
108,401,36-41,1,0.01055453493239541
109,401,36-41,1,0.02744179154536506
110,401,36-41,1,0.002110907078968378
111,401,36-41,1,0.1245435160744399
112,401,36-41,1,0.006332721236905134
113,401,36-41,1,0.09076900254538843
114,401,36-41,1,0.03588541995143892
115,401,36-41,1,0.006332720959437243
116,401,36-41,1,0.002110907078968378
117,401,36-41,1,0.002110907078968378
118,401,36-41,1,0.006332721236905134
119,401,36-41,1,0.002110906986479081
120,401,36-41,1,0.1498744009597932
121,401,36-41,1,0.002110907083546257
122,401,36-41,1,0.0443290484129132
123,401,36-41,1,0.06543811821772574
124,401,36-41,1,0.0654381189805295
125,401,36-41,1,0.2638633820327035
126,401,36-41,1,0.002110907078968378
127,401,36-41,1,0.01055453539484189
128,401,36-41,1,0.002110907078968378
129,401,36-41,1,0.1118780745117889
130,402,36-41,1,0.04070455933603542
131,402,36-41,1,0.0111012431310154
132,402,36-41,1,0.01110124346330739
133,402,36-41,1,0.1369153355022073
134,402,36-41,1,0.003700414485094129
135,402,36-41,1,0.003700414485094129
136,402,36-41,1,0.003700414322960638
137,402,36-41,1,0.5809650692242945
138,402,36-41,1,0.1221136766941716
139,402,36-41,1,0.003700414485094129
140,402,36-41,1,0.05550621694330329
141,402,36-41,1,0.0111012434713324
142,402,36-41,1,0.04070455901176843
143,402,36-41,1,0.02590290107139192
144,402,36-41,1,0.003700414485094129
145,402,36-41,1,0.07770870327035084
146,402,36-41,1,0.02590290107139192
147,402,36-41,1,0.04810538790088995
148,402,36-41,1,0.01110124347935742
149,402,36-41,1,0.003700414485094129
150,402,36-41,1,0.003700414493119138
151,402,36-41,1,0.01110124345528238
152,402,36-41,1,0.3885435173374093
153,402,36-41,1,0.07030787375275788
154,402,36-41,1,0.07770870307611728
155,402,36-41,1,0.5365600948838476
156,402,36-41,1,0.003700414485094129
157,402,36-41,1,0.003700414485094129
158,402,36-41,1,0.1147128480522629
159,402,36-41,1,0.2479277674849703
160,402,36-41,1,0.4477501474326263
161,402,36-41,1,0.02590290141973393
162,402,36-41,1,0.03330372976145075
163,402,36-41,1,0.003700414493119138
164,402,36-41,1,0.7511841331338927
165,402,36-41,1,0.05550621676511978
166,402,36-41,1,0.02590290090925843
167,402,36-41,1,0.01110124329314889
168,402,36-41,1,0.1739194791692475
169,402,36-41,1,0.06290704556916205
170,402,36-41,1,0.003700414485094129
171,402,36-41,1,0.2553285952142658
172,402,36-41,1,0.003700414485094129
173,402,36-41,1,0.003700414485094129
174,402,36-41,1,0.4995559510546739
175,402,36-41,1,0.070307874414146
176,402,36-41,1,0.0925103611336731
177,402,36-41,1,0.284931912160924
178,402,36-41,1,0.3219360565334898
179,402,36-41,1,0.1813203080254523
180,402,36-41,1,0.02590290103045022
181,402,36-41,1,0.1147128477279959
182,402,36-41,1,0.003700414485094129
183,402,36-41,1,0.003700414485094129
184,402,36-41,1,0.02590290141973393
185,402,36-41,1,0.1073120187337326
186,402,36-41,1,0.1443161633615362
187,402,36-41,1,0.003700414493119138
188,402,36-41,1,0.01110124345528238
189,402,36-41,1,0.003700414485094129
190,402,36-41,1,0.01110124329314889
191,402,36-41,1,0.003700414485094129
192,403,36-41,1,0.02603624253594189
193,403,36-41,1,0.02603624272457228
194,403,36-41,1,0.02603624250770977
195,403,36-41,1,0.2343261822779727
196,403,36-41,1,0.005207248544914455
197,403,36-41,1,0.06769423054737808
198,403,36-41,1,0.05727973385060001
199,403,36-41,1,0.01562174517843266
200,403,36-41,1,1.536138303207636
201,403,36-41,1,0.03645073984827973
202,403,36-41,1,0.01562174563474337
203,403,36-41,1,0.02603624226826157
204,403,36-41,1,0.01562174563474337
205,403,36-41,1,0.005207248544914455
206,403,36-41,1,0.05727973380542862
207,403,36-41,1,0.0052072483167591
208,403,36-41,1,0.03645073959753868
209,403,36-41,1,0.03645073927789134
210,403,36-41,1,0.06769423054173165
211,403,36-41,1,0.005207248544914455
212,403,36-41,1,0.01562174540658801
213,403,36-41,1,0.1405957089664974
214,403,36-41,1,0.005207248544914455
215,403,36-41,1,0.005207248544914455
216,403,36-41,1,0.01562174517843266
217,403,36-41,1,0.02603624216547673
218,403,36-41,1,0.005207248544914455
219,403,36-41,1,0.01562174564603621
220,403,36-41,1,0.005207248544914455
221,403,36-41,1,0.005207248544914455
222,403,36-41,1,0.0052072483167591
223,403,36-41,1,0.005207248544914455
224,403,36-41,1,0.02603624272457228
225,403,36-41,1,0.09893772152544959
226,403,36-41,1,0.08852322442997426
227,403,36-41,1,0.1614247039955168
228,403,36-41,1,0.005207248544914455
229,403,36-41,1,0.09893772032820856
230,403,36-41,1,0.005207248556207304
231,403,36-41,1,0.005207248544914455
232,403,36-41,1,0.3280566544034998
233,403,36-41,1,0.1301812134511703
234,403,36-41,1,0.0052072483167591
235,403,36-41,1,2.171422616597064
236,403,36-41,1,0.03645073984827973
237,403,36-41,1,0.005207248544914455
238,403,36-41,1,0.005207248544914455
239,403,36-41,1,0.0989377210521996
240,403,36-41,1,0.0052072483167591
241,403,36-41,1,0.005207248544914455
242,403,36-41,1,0.005207248556207304
243,403,36-41,1,0.06769423012494592
244,403,36-41,1,0.0052072483167591
245,403,36-41,1,0.0052072483167591
246,403,36-41,1,0.07810872824147391
247,403,36-41,1,0.02603624272457228
248,403,36-41,1,0.0052072483167591
249,403,36-41,1,0.03645073958624583
250,403,36-41,1,0.06769423005718882
251,403,36-41,1,0.286398667014419
252,403,36-41,1,0.1822536966300541
253,403,36-41,1,0.005207248544914455
254,403,36-41,1,0.005207248556207304
255,403,36-41,1,0.03645073958624583
256,403,36-41,1,0.005207248544914455
257,403,36-41,1,0.005207248544914455
258,403,36-41,1,0.2551551745985091
259,403,36-41,1,0.02603624192602854
260,403,36-41,1,0.04686523624799614
261,403,36-41,1,0.005207248544914455
262,403,36-41,1,0.03645073935809048
263,403,36-41,1,0.1822536970174585
264,403,36-41,1,0.1822536965611478
265,403,36-41,1,0.1510102056632755
266,403,36-41,1,0.1301812123905926
267,403,36-41,1,0.005207248544914455
268,403,36-41,1,0.005207248556207304
269,403,36-41,1,0.005207248544914455
270,403,36-41,1,0.09893772105219961
271,403,36-41,1,0.1093522174236839
272,404,36-41,1,0.003485292103946882
273,404,36-41,1,0.03136762863010612
274,404,36-41,1,0.003485292103946882
275,404,36-41,1,1.550954969403912
276,404,36-41,1,0.003485292103946882
277,404,36-41,1,0.003485292103946882
278,404,36-41,1,0.3729262510589014
279,404,36-41,1,0.003485291951238969
280,404,36-41,1,0.003485291951238969
281,404,36-41,1,0.003485292103946882
282,404,36-41,1,0.003485292103946882
283,404,36-41,1,0.003485292103946882
284,404,36-41,1,0.01742646053485137
285,404,36-41,1,0.01045587615913273
286,404,36-41,1,0.003485292111505361
287,404,36-41,1,0.003485292111505361
288,404,36-41,1,0.003485292103946882
289,404,36-41,1,0.003485292103946882
290,404,36-41,1,0.003485292103946882
291,404,36-41,1,0.09410288626753972
292,404,36-41,1,0.003485292103946882
293,404,36-41,1,0.2404851525445281
294,404,36-41,1,0.01045587631184065
295,404,36-41,1,0.003485292103946882
296,404,36-41,1,0.003485292103946882
297,404,36-41,1,0.003485291951238969
298,404,36-41,1,0.01742645976375333
299,404,36-41,1,0.003485292103946882
300,404,36-41,1,0.01742646053485137
301,404,36-41,1,0.268367488986775
302,404,36-41,1,0.08713230185024946
303,404,36-41,1,0.05227938116154732
304,404,36-41,1,0.02439704419315048
305,404,36-41,1,0.003485292111505361
306,404,36-41,1,0.003485292103946882
307,404,36-41,1,0.05924996516382383
308,404,36-41,1,0.4983967653600634
309,404,36-41,1,0.08016171750098551
310,404,36-41,1,0.02439704423094288
311,404,36-41,1,0.2265439841098444
312,404,36-41,1,0.003485292103946882
313,404,36-41,1,0.07319113332710486
314,404,36-41,1,0.03136762855375216
315,404,36-41,1,0.003485292103946882
316,404,36-41,1,0.08016171768770655
317,404,36-41,1,0.8538965579532286
318,404,36-41,1,0.003485292103946882
319,404,36-41,1,0.003485292103946882
320,404,36-41,1,0.003485292103946882
321,404,36-41,1,0.003485292103946882
322,404,36-41,1,0.2753380726178501
323,404,36-41,1,0.003485291951238969
324,404,36-41,1,0.003485292103946882
325,404,36-41,1,0.003485292103946882
326,404,36-41,1,0.1359263909312945
327,404,36-41,1,0.003485292103946882
328,404,36-41,1,0.003485292103946882
329,404,36-41,1,0.08016171738229072
330,404,36-41,1,0.1289558056884585
331,404,36-41,1,0.003485291958797447
332,404,36-41,1,0.003485291951238969
333,404,36-41,1,0.003485292103946882
334,404,36-41,1,0.003485292103946882
335,404,36-41,1,0.01045587600642482
336,404,36-41,1,0.003485292111505361
337,404,36-41,1,0.003485292103946882
338,404,36-41,1,0.003485292103946882
339,404,36-41,1,0.456573260514136
340,404,36-41,1,0.003485292111505361
341,404,36-41,1,0.01045587615913273
342,404,36-41,1,0.003485292103946882
343,404,36-41,1,0.003485292111505361
344,404,36-41,1,0.0174264603670265
345,404,36-41,1,0.01742645975619485
346,404,36-41,1,0.003485292103946882
347,404,36-41,1,0.003485292111505361
348,404,36-41,1,0.003485292103946882
349,404,36-41,1,0.003485292103946882
350,404,36-41,1,0.003485291951238969
351,404,36-41,1,0.003485291951238969
352,404,36-41,1,0.003485292111505361
353,404,36-41,1,0.1359263911943695
354,404,36-41,1,0.01045587631184065
355,404,36-41,1,0.1847204800765866
356,404,36-41,1,0.003485291951238969
357,404,36-41,1,0.1986616479805719
358,404,36-41,1,0.2335145688635536
359,404,36-41,1,0.003485291958797447
360,404,36-41,1,0.3450439156009284
361,404,36-41,1,0.3380733292211107
362,404,36-41,1,0.003485292103946882
363,404,36-41,1,0.03833821234131457
364,404,36-41,1,0.2335145681650303
365,404,36-41,1,0.003485292103946882
366,404,36-41,1,0.08713230264402294
367,404,36-41,1,0.003485292103946882
368,405,AR,1,0.3036098494042312
369,405,AR,1,0.002390628660889728
370,405,AR,1,0.007171886281351538
371,405,AR,1,0.002390628660889728
372,405,AR,1,0.04064068867875675
373,405,AR,1,0.04064068838266666
374,405,AR,1,0.002390628760450513
375,405,AR,1,0.05498446078306729
376,405,AR,1,0.002390628765635018
377,405,AR,1,0.1458283524071622
378,405,AR,1,0.05498446077476294
379,405,AR,1,0.08367200574876325
380,405,AR,1,0.002390628760450513
381,405,AR,1,0.002390628655705223
382,405,AR,1,0.002390628760450513
383,405,AR,1,0.01195314355853511
384,405,AR,1,0.0693282335526687
385,405,AR,1,0.322734879894383
386,405,AR,1,0.01195314344860531
387,405,AR,1,0.002390628655705223
388,405,AR,1,0.02151565850596088
389,405,AR,1,0.0167344012184083
390,405,AR,1,0.07889074794732565
391,405,AR,1,0.4948601491082846
392,405,AR,1,0.002390628760450513
393,405,AR,1,0.002390628760450513
394,405,AR,1,0.002390628655705223
395,405,AR,1,0.002390628655705223
396,405,AR,1,0.002390628765635018
397,405,AR,1,0.002390628760450513
398,405,AR,1,0.08845326356004227
399,405,AR,1,0.04542194599275946
400,405,AR,1,0.0167344012184083
401,405,AR,1,0.002390628760450513
402,405,AR,1,0.007171886281351538
403,405,AR,1,0.07889074833260752
404,405,AR,1,0.01195314380225256
405,405,AR,1,0.657422903726343
406,405,AR,1,0.002390628760450513
407,405,AR,1,0.05498446092722397
408,405,AR,1,0.01673440090417243
409,405,AR,1,0.4566100886875175
410,405,AR,1,0.05498446096351552
411,405,AR,1,0.3705474537333999
412,405,AR,1,0.02151565842507345
413,405,AR,1,0.002390628760450513
414,405,AR,1,0.002390628655705223
415,405,AR,1,0.002390628760450513
416,405,AR,1,0.002390628760450513
417,405,AR,1,0.007171886281351538
418,405,AR,1,0.007171886291720548
419,405,AR,1,0.002390628760450513
420,405,AR,1,0.002390628655705223
421,405,AR,1,0.01673440106647487
422,405,AR,1,0.002390628765635018
423,405,AR,1,0.002390628760450513
424,405,AR,1,0.002390628760450513
425,405,AR,1,0.002390628760450513
426,405,AR,1,0.002390628760450513
427,405,AR,1,0.05020320314705198
428,405,AR,1,0.09323452077707647
429,405,AR,1,0.1219220651931234
430,405,AR,1,0.01195314369750728
431,405,AR,1,0.002390628760450513
432,405,AR,1,0.04542194596630934
433,405,AR,1,0.002390628760450513
434,405,AR,1,0.1267033226979433
435,405,AR,1,0.002390628760450513
436,405,AR,1,0.002390628655705223
437,405,AR,1,0.002390628655705223
438,405,AR,1,0.002390628655705223
439,405,AR,1,0.002390628660889728
440,405,AR,1,0.002390628760450513
441,405,AR,1,0.02629691636495564
442,405,AR,1,0.002390628765635018
443,405,AR,1,0.002390628760450513
444,405,AR,1,0.01195314328889513
445,405,AR,1,0.09801577838716924
446,405,AR,1,0.007171886176606248
447,405,AR,1,0.002390628760450513
448,405,AR,1,0.01673440132315359
449,405,AR,1,0.002390628760450513
450,405,AR,1,0.04542194587764516
451,405,AR,1,0.002390628760450513
452,405,AR,1,0.002390628760450513
453,405,AR,1,0.002390628760450513
454,405,AR,1,0.1697346402631615
455,405,AR,1,0.007171885972300176
456,405,AR,1,0.03107817358458206
457,405,AR,1,0.002390628760450513
458,405,AR,1,0.09323452079315757
459,405,AR,1,0.02151565884405461
460,405,AR,1,0.09323452073819266
461,405,AR,1,0.002390628760450513
462,405,AR,1,0.01195314327852612
463,405,AR,1,0.0358594311210366
464,405,AR,1,0.002390628760450513
465,405,AR,1,0.02629691594597448
466,405,AR,1,0.002390628765635018
467,405,AR,1,0.01673440134129936
468,405,AR,1,0.2510160174811753
469,405,AR,1,0.007171885967115671
470,406,AR,1,0.1522585013196965
471,406,AR,1,0.01691761067170873
472,406,AR,1,0.09586646365937129
473,406,AR,1,0.4454970940092949
474,406,AR,1,0.03947442663022388
475,406,AR,1,0.7612925042940123
476,406,AR,1,0.0507528336517297
477,406,AR,1,0.005639203816547319
478,406,AR,1,0.005639203804317699
479,406,AR,1,0.005639203804317699
480,406,AR,1,0.005639203816547319
481,406,AR,1,0.05075283423885929
482,406,AR,1,0.005639203816547319
483,406,AR,1,0.01691761142518272
484,406,AR,1,0.4680539102332361
485,406,AR,1,0.01691761067170873
486,406,AR,1,0.005639203804317699
487,406,AR,1,0.07330964809718209
488,406,AR,1,0.09586646394438612
489,406,AR,1,0.5695595808735395
490,406,AR,1,0.09586646474677861
491,406,AR,1,0.005639203804317699
492,406,AR,1,0.005639203804317699
493,406,AR,1,0.005639203804317699
494,406,AR,1,0.01691761141295309
495,406,AR,1,0.0281960190215885
496,407,AR,1,0.1846637654730968
497,407,AR,1,0.05667897721776933
498,407,AR,1,0.2066040155494054
499,407,AR,1,0.05302226909248325
500,407,AR,1,0.00182835413482206
501,407,AR,1,0.07130581045458173
502,407,AR,1,0.00182835413482206
503,407,AR,1,0.00182835413482206
504,407,AR,1,0.00182835413482206
505,407,AR,1,0.00182835405867792
506,407,AR,1,0.00182835413482206
507,407,AR,1,0.00182835413482206
508,407,AR,1,0.1371265587850797
509,407,AR,1,0.00182835413482206
510,407,AR,1,0.01279847886364516
511,407,AR,1,0.01645518722529388
512,407,AR,1,0.02742531168166482
513,407,AR,1,0.03839543646243789
514,407,AR,1,0.01279847894375442
515,407,AR,1,0.00182835405867792
516,407,AR,1,0.001828354138787173
517,407,AR,1,0.1846637658296233
518,407,AR,1,0.02742531170189389
519,407,AR,1,0.1554100997248238
520,407,AR,1,0.02011189516260565
521,407,AR,1,0.009141770513891794
522,407,AR,1,0.00182835413482206
523,407,AR,1,0.01279847889140096
524,407,AR,1,0.001828354054712808
525,407,AR,1,0.001828354054712808
526,407,AR,1,0.001828354054712808
527,407,AR,1,0.00548506240446618
528,407,AR,1,0.06764910221507947
529,407,AR,1,0.04936556115318894
530,407,AR,1,0.03839543640454027
531,407,AR,1,0.0274253120223309
532,407,AR,1,0.06033568588002947
533,407,AR,1,0.009141770273564036
534,407,AR,1,0.01645518707498815
535,407,AR,1,0.001828354054712808
536,407,AR,1,0.02742531181174148
537,407,AR,1,0.0091417706741103
538,407,AR,1,0.00548506240446618
539,407,AR,1,0.06399239406361668
540,407,AR,1,0.00182835413482206
541,407,AR,1,0.1590668082609725
542,407,AR,1,0.1371265590753749
543,407,AR,1,0.1042161846307348
544,407,AR,1,0.00182835413482206
545,407,AR,1,0.001828354054712808
546,407,AR,1,0.00182835413482206
547,407,AR,1,0.05667897775474341
548,407,AR,1,0.0310820199992938
549,407,AR,1,0.03839543635853797
550,407,AR,1,0.02011189528276953
551,407,AR,1,0.01645518689296153
552,407,AR,1,0.005485062164138423
553,407,AR,1,0.02742531170189389
554,407,AR,1,0.001828354054712808
555,407,AR,1,0.08593264375325693
556,407,AR,1,0.00548506240446618
557,407,AR,1,0.03108202006354261
558,407,AR,1,0.00182835413482206
559,407,AR,1,0.00182835413482206
560,407,AR,1,0.01645518693698127
561,407,AR,1,0.00548506240446618
562,407,AR,1,0.00182835413482206
563,407,AR,1,0.001828354138787173
564,407,AR,1,0.08227593478087605
565,407,AR,1,0.00182835413482206
566,407,AR,1,0.00182835413482206
567,407,AR,1,0.001828354138787173
568,407,AR,1,0.005485062172068646
569,408,AR,1,0.003337783746282593
570,408,AR,1,0.2570093459869819
571,408,AR,1,0.003337783746282593
572,408,AR,1,0.003337783746282593
573,408,AR,1,0.003337783746282593
574,408,AR,1,0.1034712950263296
575,408,AR,1,0.003337783746282593
576,408,AR,1,0.003337783746282593
577,408,AR,1,0.07009345777201303
578,408,AR,1,0.03004005373825907
579,408,AR,1,0.2703604812030742
580,408,AR,1,0.03671562021072965
581,408,AR,1,0.003337783746282593
582,408,AR,1,0.003337783746282593
583,408,AR,1,0.01668891873865154
584,408,AR,1,0.003337783746282593
585,408,AR,1,0.01668891843892328
586,408,AR,1,0.003337783746282593
587,408,AR,1,0.003337783600037752
588,408,AR,1,0.003337783746282593
589,408,AR,1,0.1635514018338881
590,408,AR,1,0.003337783746282593
591,408,AR,1,0.003337783746282593
592,408,AR,1,0.003337783746282593
593,408,AR,1,0.4839786387772529
594,408,AR,1,0.1301735651355966
595,408,AR,1,0.1101468622995275
596,408,AR,1,0.1368491321344013
597,408,AR,1,0.003337783746282593
598,408,AR,1,0.03004005322640214
599,408,AR,1,0.003337783607276331
600,408,AR,1,0.003337783600037752
601,408,AR,1,0.07009345707771836
602,408,AR,1,0.07009345771698709
603,408,AR,1,0.02336448622397815
604,408,AR,1,0.2636849139262569
605,408,AR,1,0.07676902508937905
606,408,AR,1,0.003337783753521173
607,408,AR,1,0.003337783600037752
608,408,AR,1,0.03004005361011069
609,408,AR,1,0.08344459325452319
610,408,AR,1,0.03004005373102049
611,408,AR,1,0.06341789043293128
612,408,AR,1,0.003337783607276331
613,408,AR,1,0.003337783746282593
614,408,AR,1,0.01001335124608636
615,408,AR,1,0.02336448624569389
616,408,AR,1,0.02336448521474142
617,408,AR,1,0.01001335109260294
618,408,AR,1,0.01001335109260294
619,408,AR,1,0.003337783600037752
620,408,AR,1,0.2169559411452621
621,408,AR,1,0.01001335124608636
622,408,AR,1,0.003337783746282593
623,408,AR,1,0.03004005371654334
624,408,AR,1,0.03004005313156397
625,408,AR,1,0.01001335125332494
626,408,AR,1,0.003337783746282593
627,408,AR,1,0.1234979972585862
628,408,AR,1,0.1568758335847636
629,408,AR,1,0.3437917223593769
630,408,AR,1,0.02336448626379034
631,408,AR,1,0.01001335125332494
632,408,AR,1,0.003337783746282593
633,408,AR,1,0.07009345765545914
634,408,AR,1,0.0100133509463581
635,408,AR,1,0.003337783746282593
636,408,AR,1,0.04339118816374512
637,408,AR,1,0.2169559413096034
638,408,AR,1,0.05674232280933503
639,408,AR,1,0.003337783746282593
640,408,AR,1,0.003337783600037752
641,408,AR,1,0.05006675557233001
642,408,AR,1,0.02336448597130066
643,408,AR,1,0.01001335123884778
644,408,AR,1,0.03004005373825908
645,408,AR,1,0.003337783746282593
646,408,AR,1,0.02336448607773331
647,408,AR,1,0.003337783607276331
648,408,AR,1,0.1568758349371601
649,408,AR,1,0.003337783746282593
650,408,AR,1,0.303738318124352
651,408,AR,1,0.003337783607276331
652,408,AR,1,0.003337783746282593
653,408,AR,1,0.003337783746282593
654,408,AR,1,0.003337783746282593
655,408,AR,1,0.003337783746282593
656,408,AR,1,0.0233644855108504
657,408,AR,1,0.0433911881673644
658,408,AR,1,0.01001335123884778
659,408,AR,1,0.07009345764822057
660,408,AR,1,0.01001335123884778
661,408,AR,1,0.01668891873141297
662,408,AR,1,0.3437917214485977
663,408,AR,1,0.003337783746282593
664,408,AR,1,0.01668891839113589
665,408,AR,1,0.02336448573383695
666,408,AR,1,0.01001335109260294
667,408,AR,1,0.05674232368680408
668,408,AR,1,0.03671562079932831
669,408,AR,1,0.003337783753521173
670,408,AR,1,0.003337783746282593
671,408,AR,1,0.01668891800018876
672,408,AR,1,0.1435246992758315
673,408,AR,1,0.02336448624569389
674,408,AR,1,0.01668891858516813
675,408,AR,1,0.1234979976618645
676,409,PI,1,0.07147138867095434
677,409,PI,1,0.403467515728943
678,409,PI,1,0.002305528686968914
679,409,PI,1,0.00230552858095233
680,409,PI,1,0.002305528681968963
681,409,PI,1,0.002305528681968963
682,409,PI,1,0.002305528681968963
683,409,PI,1,0.002305528681968963
684,409,PI,1,0.01152764312429474
685,409,PI,1,0.04841610158122331
686,409,PI,1,0.205192049971771
687,409,PI,1,0.05302715929621948
688,409,PI,1,0.00691658604590689
689,409,PI,1,0.2282473377131102
690,409,PI,1,0.05763821686969059
691,409,PI,1,0.01152764320781155
692,409,PI,1,0.1083598472058909
693,409,PI,1,0.04841610195228134
694,409,PI,1,0.1083598471478827
695,409,PI,1,0.002305528686968914
696,409,PI,1,0.006916586060906741
697,409,PI,1,0.02074975805170388
698,409,PI,1,0.00230552858095233
699,409,PI,1,0.0299718726685632
700,409,PI,1,0.002305528681968963
701,409,PI,1,0.002305528686968914
702,409,PI,1,0.0299718725850464
703,409,PI,1,0.08530456051772649
704,409,PI,1,0.01613870047073284
705,409,PI,1,0.0945266748820442
706,409,PI,1,0.00691658575285689
707,409,PI,1,0.1775257067428015
708,409,PI,1,0.06224927398358691
709,409,PI,1,0.278968967869777
710,409,PI,1,0.09452667501356936
711,409,PI,1,0.002305528681968963
712,409,PI,1,0.2051920509514288
713,409,PI,1,0.002305528686968914
714,409,PI,1,0.00691658604590689
715,409,PI,1,0.002305528681968963
716,409,PI,1,0.00230552858095233
717,409,PI,1,0.01152764291476155
718,409,PI,1,0.01613870077878269
719,409,PI,1,0.002305528681968963
720,409,PI,1,0.0576382163571075
721,409,PI,1,0.00691658604590689
722,409,PI,1,0.5925208648334149
723,409,PI,1,0.00230552858095233
724,409,PI,1,0.1821367642227559
725,409,PI,1,0.1037487895314032
726,409,PI,1,0.1129709044258038
727,409,PI,1,0.0299718723350048
728,409,PI,1,0.01613870052124116
729,409,PI,1,0.002305528681968963
730,409,PI,1,0.00230552858595228
731,409,PI,1,0.00691658605090684
732,409,PI,1,0.08991561747009794
733,409,PI,1,0.1083598468853412
734,409,PI,1,0.00230552858095233
735,409,PI,1,0.00691658604590689
736,409,PI,1,0.1544704203301872
737,409,PI,1,0.002305528681968963
738,409,PI,1,0.03919398727991376
739,409,PI,1,0.04841610201778952
740,409,PI,1,0.02997187156238019
741,409,PI,1,0.1452483051677362
742,409,PI,1,0.1959699359715202
743,409,PI,1,0.1821367641167393
744,409,PI,1,0.07147138813536266
745,409,PI,1,0.002305528681968963
746,409,PI,1,0.01152764320781155
747,409,PI,1,0.002305528681968963
748,409,PI,1,0.05302715916969428
749,409,PI,1,0.002305528681968963
750,409,PI,1,0.002305528681968963
751,409,PI,1,0.05763821654914087
752,409,PI,1,0.00691658604590689
753,409,PI,1,0.3343016556639409
754,409,PI,1,0.00691658604590689
755,409,PI,1,0.04841610197278996
