ID_OLIVO,Variedad,Rango,Tipo,0,10,20,30,40,50,60,70,80,90,100,110,120,125,130,135,140,145,150,155,160,170,180,190,200,210,217
30-65_comb_11,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_14,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_18,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_2,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_21,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_24,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
30-65_comb_7,NO AR,Rango 3 / Rango 2,Combinado,14.111,13.408,13.747,13.568,14.276,14.984,15.963,15.204,15.069,14.209,13.408,12.134,11.873,15.271,15.752,14.352,10.903,7.699,6.409,7.741,6.341,6.611,6.358,6.586,6.974,8.264,7.235
36-41_comb_1,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_11,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_12,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_15,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_2,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_4,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
36-41_comb_9,NO AR,Rango 3 / Rango 2,Combinado,9.656,10.541,8.261,9.153,9.153,9.962,10.742,10.075,10.799,11.012,10.104,10.132,10.629,9.706,10.941,10.927,3.221,0.88,0.922,1.121,0.979,1.008,1.433,1.135,2.157,2.54,2.54
39-14_comb_13,NO AR,Rango 3 / Rango 2,Combinado,6.2,5.431,4.073,4.424,4.61,3.819,4.147,4.408,4.699,4.849,5.013,5.527,5.512,4.975,4.677,5.512,3.707,3.103,2.932,5.199,3.29,3.304,4.699,3.446,4.259,5.378,4.655
39-14_comb_17,NO AR,Rango 3 / Rango 2,Combinado,6.2,5.431,4.073,4.424,4.61,3.819,4.147,4.408,4.699,4.849,5.013,5.527,5.512,4.975,4.677,5.512,3.707,3.103,2.932,5.199,3.29,3.304,4.699,3.446,4.259,5.378,4.655
