IDENTIFICADOR,Variedad,num_pixeles,Banda_1,Banda_2,Banda_3,Banda_4,Banda_5,Banda_6,Banda_7,Banda_8,Banda_9,Banda_10,Banda_11,Banda_12,Banda_13,Banda_14,Banda_15,Banda_16,Banda_17,Banda_18,Banda_19,Banda_20,Banda_21,Banda_22,Banda_23,Banda_24,Banda_25,Banda_26,Banda_27,Banda_28,Banda_29,Banda_30,Banda_31,Banda_32,Banda_33,Banda_34,Banda_35,Banda_36,Banda_37,Banda_38,Banda_39,Banda_40,Banda_41,Banda_42,Banda_43,Banda_44,Banda_45,Banda_46,Banda_47,Banda_48,Banda_49,Banda_50,Banda_51,Banda_52,Banda_53,Banda_54,Banda_55,Banda_56,Banda_57,Banda_58,Banda_59,Banda_60,Banda_61,Banda_62,Banda_63,Banda_64,Banda_65,Banda_66,Banda_67,Banda_68,Banda_69,Banda_70,Banda_71,Banda_72,Banda_73,Banda_74,Banda_75,Banda_76,Banda_77,Banda_78,Banda_79,Banda_80,Banda_81,Banda_82,Banda_83,Banda_84,Banda_85,Banda_86,Banda_87,Banda_88,Banda_89,Banda_90,Banda_91,Banda_92,Banda_93,Banda_94,Banda_95,Banda_96,Banda_97,Banda_98,Banda_99,Banda_100,Banda_101,Banda_102,Banda_103,Banda_104,Banda_105,Banda_106,Banda_107,Banda_108,Banda_109,Banda_110,Banda_111,Banda_112,Banda_113,Banda_114,Banda_115,Banda_116,Banda_117,Banda_118,Banda_119,Banda_120,Banda_121,Banda_122,Banda_123,Banda_124,Banda_125,Banda_126,Banda_127,Banda_128,Banda_129,Banda_130,Banda_131,Banda_132,Banda_133,Banda_134,Banda_135,Banda_136,Banda_137,Banda_138,Banda_139,Banda_140,Banda_141,Banda_142,Banda_143,Banda_144,Banda_145,Banda_146,Banda_147,Banda_148,Banda_149,Banda_150,Banda_151,Banda_152,Banda_153,Banda_154,Banda_155,Banda_156,Banda_157,Banda_158,Banda_159,Banda_160,Banda_161,Banda_162,Banda_163,Banda_164,Banda_165,Banda_166,Banda_167,Banda_168,Banda_169,Banda_170,Banda_171,Banda_172,Banda_173,Banda_174,Banda_175,Banda_176,Banda_177,Banda_178,Banda_179,Banda_180,Banda_181,Banda_182,Banda_183,Banda_184,Banda_185,Banda_186,Banda_187,Banda_188,Banda_189,Banda_190,Banda_191,Banda_192,Banda_193,Banda_194,Banda_195,Banda_196,Banda_197,Banda_198,Banda_199,Banda_200,Banda_201,Banda_202,Banda_203,Banda_204,Banda_205,Banda_206,Banda_207,Banda_208,Banda_209,Banda_210,Banda_211,Banda_212,Banda_213,Banda_214,Banda_215,Banda_216,Banda_217,Banda_218
405_1_0,AR,191,0.1082414165139198,0.09594392031431198,0.0924593061208725,0.09037323296070099,0.09416908770799637,0.1002558469772339,0.09093046188354492,0.08457538485527039,0.08532769978046417,0.08100524544715881,0.08630970120429993,0.09203282743692398,0.09347088634967804,0.09032097458839417,0.09265535324811935,0.08977609127759933,0.08890480548143387,0.08613308519124985,0.09221314638853073,0.09117308259010315,0.0941748321056366,0.09269270300865173,0.09470319747924805,0.08969192206859589,0.09207203984260559,0.08405822515487671,0.09179632365703583,0.08959905803203583,0.09333956241607666,0.09081518650054932,0.09162069112062454,0.09197679162025452,0.0965346172451973,0.09493079781532288,0.09844620525836945,0.09668562561273575,0.09993791580200195,0.1003853231668472,0.102040097117424,0.1036102101206779,0.1059845015406609,0.1038135215640068,0.1097868457436562,0.1103322505950928,0.1151469200849533,0.1173812299966812,0.1213278844952583,0.1215881407260895,0.1303588896989822,0.1266884207725525,0.1323405355215073,0.1333758533000946,0.1369818598031998,0.1379023790359497,0.1433102637529373,0.1408874541521072,0.143639549612999,0.1432663649320602,0.1468872576951981,0.1466900557279587,0.1498171091079712,0.149607241153717,0.1504015028476715,0.1500944495201111,0.1511791199445724,0.1490782499313354,0.1511190384626389,0.1476126611232758,0.1467815488576889,0.1438203454017639,0.1454618126153946,0.1414855867624283,0.1427600681781769,0.1408550888299942,0.1414975076913834,0.1376214176416397,0.1378138661384583,0.1384858191013336,0.138940304517746,0.1384556293487549,0.1398955285549164,0.1374379396438599,0.1400073021650314,0.1342456042766571,0.1379399299621582,0.1342982202768326,0.1355597972869873,0.1330448538064957,0.1352338045835495,0.1297088265419006,0.1338061094284058,0.1298976093530655,0.1311536729335785,0.1277779936790466,0.1310291439294815,0.1279397755861282,0.1317385882139206,0.1289146542549133,0.129233717918396,0.1250268965959549,0.1274526566267014,0.1238843277096748,0.1251303106546402,0.1215081363916397,0.1203125864267349,0.1192540377378464,0.1220174878835678,0.1182598471641541,0.1205077618360519,0.1150839254260063,0.115758553147316,0.1127519756555557,0.1140609756112099,0.1098174750804901,0.1112219914793968,0.109256774187088,0.1105251684784889,0.1087536513805389,0.1128605455160141,0.1105222553014755,0.1175439357757568,0.118941493332386,0.1242109835147858,0.132545217871666,0.142234668135643,0.1491960287094116,0.1601612865924835,0.1693550795316696,0.1837262064218521,0.1937029361724854,0.2091715931892395,0.2163575887680054,0.2303066402673721,0.239680603146553,0.2512605786323547,0.2615935206413269,0.2816780209541321,0.2895418405532837,0.302481085062027,0.3164325654506683,0.3284491002559662,0.3352194726467133,0.349019467830658,0.3574102520942688,0.3694376647472382,0.3722827434539795,0.3816729784011841,0.3956405222415924,0.3980452716350555,0.4049109518527985,0.4050833284854889,0.4130745530128479,0.4086913168430328,0.4179601967334747,0.418267160654068,0.4267363548278809,0.4242850244045258,0.4218071699142456,0.4284413158893585,0.424554318189621,0.4271079003810883,0.4334818720817566,0.4376874268054962,0.4366236925125122,0.4380673170089722,0.4370625615119934,0.4402629733085632,0.4441179931163788,0.4383595287799835,0.4436066746711731,0.4445790648460388,0.4458951652050018,0.4513654112815857,0.4548329412937164,0.4479227960109711,0.4467009007930756,0.4536712467670441,0.4551750719547272,0.456423819065094,0.4537004828453064,0.4638359546661377,0.4580466747283936,0.460878312587738,0.4583858549594879,0.4605771601200104,0.4663456678390503,0.4685355126857758,0.4688310027122498,0.4646303355693817,0.4751909971237183,0.4712954759597778,0.470609724521637,0.4679317772388458,0.4750936627388,0.4876728653907776,0.4899432957172394,0.492229551076889,0.4830566644668579,0.4874787926673889,0.480560302734375,0.4847976267337799,0.4886558949947357,0.497005969285965,0.4919054508209229,0.4836345911026001,0.4888838827610016,0.4948310554027557,0.4851905107498169,0.4876130521297455,0.4940912425518036,0.5070515275001526,0.4892313778400421,0.4848497807979584,0.4945958256721497,0.4944146573543549,0.5029159188270569,0.4916163086891174,0.5091946721076965
405_1_1,AR,191,0.1348344385623932,0.1379319876432419,0.1242591366171837,0.131182461977005,0.1236216723918915,0.1288814395666122,0.1131904646754265,0.1171597316861153,0.1319814175367355,0.1251977235078812,0.1288892775774002,0.133229985833168,0.135849192738533,0.1390032917261124,0.1431246995925903,0.1379752159118652,0.1440968811511993,0.1430194079875946,0.1406987458467484,0.1451942622661591,0.1401080936193466,0.1456625759601593,0.1403421461582184,0.1428207010030746,0.1444279104471207,0.1406954228878021,0.1460905373096466,0.1457388550043106,0.1448491215705872,0.1448228508234024,0.1445381343364716,0.147469624876976,0.1522114276885986,0.1546349823474884,0.1557913273572922,0.1561501324176788,0.159502387046814,0.1559653431177139,0.1599898338317871,0.1604944467544556,0.1633786857128143,0.1606896221637726,0.1705068051815033,0.1724184453487396,0.1753561049699783,0.1745526343584061,0.1854669451713562,0.1824286133050919,0.1917123049497604,0.1917808949947357,0.1944301128387451,0.197096973657608,0.2014501839876175,0.2005428075790405,0.2067098766565323,0.2086215168237686,0.2116494327783585,0.2102507799863815,0.2103218585252762,0.2122745364904404,0.216073215007782,0.2141191363334656,0.2195767313241959,0.2195396274328232,0.2211019545793533,0.2186861038208008,0.2204415500164032,0.2189465314149857,0.2179689109325409,0.218310683965683,0.2196226716041565,0.2140725553035736,0.2196073830127716,0.2156769782304764,0.2214542180299759,0.2138766497373581,0.2155793905258179,0.2181278020143509,0.2155582010746002,0.2153319269418716,0.2203999310731888,0.2154590785503387,0.2194045633077621,0.214029848575592,0.2201259881258011,0.2159305363893509,0.2152895927429199,0.2153912931680679,0.2173210084438324,0.2137053310871124,0.2178665846586227,0.2132434546947479,0.2142607867717743,0.2123001664876938,0.2136193960905075,0.2112199664115906,0.2158813923597336,0.2147136330604553,0.2135362327098846,0.2124025076627731,0.2139680534601212,0.2101998031139374,0.2123048007488251,0.2076450735330582,0.2108610868453979,0.2084315866231918,0.2094367295503616,0.2075535655021667,0.209021583199501,0.2041375339031219,0.2069689929485321,0.2013079077005386,0.2029198855161667,0.2010013312101364,0.2015848606824875,0.1995631754398346,0.2046086341142654,0.1995567977428436,0.2014869898557663,0.2055055350065231,0.2078539878129959,0.2103928178548813,0.2151947021484375,0.2249003946781158,0.2319788485765457,0.2373325675725937,0.2478826493024826,0.2610736489295959,0.2744390368461609,0.2862762212753296,0.2960304915904999,0.3095298409461975,0.3214268982410431,0.3376257419586182,0.3479325175285339,0.3590569496154785,0.3784875571727753,0.3942626714706421,0.4100728929042816,0.4117582738399506,0.4351550340652466,0.4534048438072205,0.4522453844547272,0.4629511833190918,0.4765545129776001,0.47969850897789,0.4963408410549164,0.4996837675571442,0.5105962157249451,0.5154890418052673,0.511148989200592,0.5201416611671448,0.5225343108177185,0.5255106687545776,0.5219544172286987,0.518115222454071,0.5307543277740479,0.5368980169296265,0.533574104309082,0.5361754298210144,0.5375398397445679,0.5439102649688721,0.5450677275657654,0.5492185950279236,0.5441539287567139,0.5460870265960693,0.5453144907951355,0.5476005673408508,0.5448732376098633,0.5480084419250488,0.5517876744270325,0.5581624507904053,0.5607776641845703,0.5595899224281311,0.5558524131774902,0.5583966374397278,0.5638421177864075,0.5656425356864929,0.5613267421722412,0.5597822070121765,0.5603991746902466,0.5551925897598267,0.5692513585090637,0.5713680982589722,0.5783370137214661,0.5762838125228882,0.5720385313034058,0.5739275813102722,0.5722663402557373,0.5837297439575195,0.5761262774467468,0.5710853338241577,0.57942795753479,0.585674524307251,0.5919728875160217,0.5925120711326599,0.5915893912315369,0.6073742508888245,0.585655152797699,0.5962499380111694,0.5844616293907166,0.5877565145492554,0.5959049463272095,0.6015443801879883,0.5961632132530212,0.6023687124252319,0.5911878943443298,0.593055009841919,0.5812401175498962,0.5983538627624512,0.5997748970985413,0.600024938583374,0.6069469451904297,0.595007598400116,0.6080936193466187,0.6015180945396423,0.5929771065711975,0.602649450302124
405_1_2,AR,405,0.08266686648130417,0.0758911669254303,0.07782888412475586,0.08213929831981659,0.07373672723770142,0.08029917627573013,0.07074235379695892,0.06568387150764465,0.07153981178998947,0.06718819588422775,0.0722622349858284,0.06365862488746643,0.06943589448928833,0.06672883033752441,0.06859729439020157,0.06698263436555862,0.06718898564577103,0.06430384516716003,0.06889902800321579,0.06533299386501312,0.06837420910596848,0.06266060471534729,0.06542900949716568,0.06285101175308228,0.06504834443330765,0.06202953308820724,0.06348922848701477,0.06551777571439743,0.06568413972854614,0.06102202087640762,0.06458912044763565,0.06530392169952393,0.06704738736152649,0.06547817587852478,0.06843025237321854,0.06506812572479248,0.06956810504198074,0.06620413810014725,0.07071137428283691,0.06802820414304733,0.07366850227117538,0.07416965067386627,0.07769637554883957,0.07822591811418533,0.08370441198348999,0.08370336145162582,0.08826643228530884,0.09017696976661682,0.09360557049512863,0.09651882946491241,0.1005450561642647,0.09963204711675644,0.1059005707502365,0.1035749539732933,0.1076460778713226,0.1052788570523262,0.1102102994918823,0.109874926507473,0.1137299090623856,0.1126109585165977,0.1166340112686157,0.1157128661870956,0.1173867210745811,0.1133656799793243,0.1159925758838654,0.1119967252016068,0.1130931302905083,0.110121101140976,0.1098413094878197,0.1045968160033226,0.1063284054398537,0.1013311594724655,0.1035826206207275,0.09897211939096451,0.1022250354290009,0.09697195142507553,0.0994042232632637,0.09685961902141571,0.1004554554820061,0.09539219737052917,0.09696030616760254,0.09438219666481018,0.09594698250293732,0.09340345859527588,0.09616218507289886,0.09135502576828003,0.09358758479356766,0.09152635186910629,0.091824471950531,0.0868891105055809,0.08911065012216568,0.08474738895893097,0.08773918449878693,0.0855703353881836,0.08758173137903214,0.08470752835273743,0.08688271790742874,0.08272061496973038,0.08563151210546494,0.0806070864200592,0.08470688760280609,0.08019538968801498,0.08032126724720001,0.07766062766313553,0.07938540726900101,0.07599767297506332,0.07796251028776169,0.07307475060224533,0.07605532556772232,0.07110604643821716,0.0724327340722084,0.06814917922019958,0.07027919590473175,0.06603150814771652,0.06947003304958344,0.06620480865240097,0.06862926483154297,0.065616175532341,0.07009785622358322,0.06727086007595062,0.07295874506235123,0.07586396485567093,0.08042877912521362,0.08463282883167267,0.09791972488164902,0.1060533300042152,0.1176946833729744,0.1282831579446793,0.1444421857595444,0.1562250703573227,0.1720247268676758,0.1832220554351807,0.1987923681735992,0.2128031104803085,0.22875115275383,0.2436440140008926,0.2621415555477142,0.2779040634632111,0.2959092259407043,0.3104605376720428,0.3296519815921783,0.3421428501605988,0.3582697510719299,0.3694543838500977,0.3865548074245453,0.3957883715629578,0.4074045419692993,0.4150883853435516,0.4248836040496826,0.4245397746562958,0.4345317780971527,0.4346117675304413,0.4367722570896149,0.4501696527004242,0.4513787031173706,0.4563566148281097,0.4569572806358337,0.4569169878959656,0.4627434313297272,0.4578661620616913,0.4647004306316376,0.4686704277992249,0.4691900312900543,0.4672192335128784,0.4726528525352478,0.4710879921913147,0.4701884388923645,0.4727547764778137,0.4803394973278046,0.4732977449893951,0.4835150837898254,0.4822689592838287,0.4802168011665344,0.4845470786094666,0.4810035526752472,0.4819870889186859,0.4891952574253082,0.4907383918762207,0.4922270178794861,0.4913005232810974,0.4953305423259735,0.4960476458072662,0.4913187325000763,0.4925026595592499,0.4950895011425018,0.4954613447189331,0.5102431774139404,0.5099920034408569,0.5109376311302185,0.5036177635192871,0.5110019445419312,0.5099175572395325,0.5075854659080505,0.5105828046798706,0.5209805965423584,0.5204526782035828,0.5219453573226929,0.5230768918991089,0.5216727256774902,0.5238081216812134,0.5212393403053284,0.5328759551048279,0.5201733112335205,0.5295071601867676,0.5195130705833435,0.524604320526123,0.531011700630188,0.5304842591285706,0.5369292497634888,0.5346477031707764,0.5376204252243042,0.5360386371612549,0.5315638184547424,0.5363668203353882,0.532902717590332,0.528843104839325,0.5301871299743652,0.538636326789856
405_1_3,AR,112,0.1120985299348831,0.1104501038789749,0.09549392014741898,0.1017788499593735,0.1002231612801552,0.1011777594685555,0.0928693637251854,0.09186892956495285,0.1120084077119827,0.08777718991041183,0.09151799976825714,0.09529902786016464,0.09572402387857437,0.09129638969898224,0.09681201726198196,0.09939070045948029,0.1040948554873466,0.09270486980676651,0.0976395457983017,0.09482117742300034,0.1001178845763206,0.09919408708810806,0.102695070207119,0.09852568805217743,0.1001901403069496,0.101734921336174,0.1041790023446083,0.09864400327205658,0.1012933477759361,0.1003321334719658,0.1052285060286522,0.1029819622635841,0.1074206903576851,0.1049382612109184,0.1063408777117729,0.1023972406983376,0.1066522821784019,0.1067105904221535,0.1116481348872185,0.1170249357819557,0.1182635873556137,0.1170256957411766,0.1235401481389999,0.1235794946551323,0.1299938559532166,0.132731020450592,0.1396452188491821,0.1424573659896851,0.1500447988510132,0.1471630483865738,0.1545158475637436,0.1539347916841507,0.1610822528600693,0.1634068042039871,0.1670798361301422,0.1653024703264236,0.168187215924263,0.167889878153801,0.1724593639373779,0.1701479107141495,0.1746820360422134,0.1747173368930817,0.1762954294681549,0.1776381880044937,0.1778170019388199,0.172004833817482,0.1746904104948044,0.1709308177232742,0.1707306653261185,0.1687717586755753,0.168522834777832,0.1644256561994553,0.1656122654676437,0.164639949798584,0.1647640913724899,0.155963733792305,0.1622924506664276,0.1577337682247162,0.1622762382030487,0.1568736881017685,0.161698654294014,0.1566672474145889,0.1570460051298141,0.1562929153442383,0.1614036858081818,0.1563316136598587,0.1546293944120407,0.1519688814878464,0.1523896455764771,0.1500907987356186,0.1522819548845291,0.1460631191730499,0.1501998007297516,0.1471133232116699,0.1518902480602264,0.145842432975769,0.1463859379291534,0.143911674618721,0.1464331150054932,0.1436723172664642,0.1471888273954391,0.1383617669343948,0.138923242688179,0.1377267986536026,0.1376242935657501,0.1361311376094818,0.1343469321727753,0.1342888325452805,0.1320819556713104,0.1285729855298996,0.1258141845464706,0.1245018914341927,0.1281280666589737,0.1249639540910721,0.123753510415554,0.1209729835391045,0.1224396824836731,0.1193750575184822,0.1239656955003738,0.123865619301796,0.13101427257061,0.1326294839382172,0.1440839767456055,0.1480666548013687,0.1648723036050797,0.1735436618328094,0.1872195899486542,0.2070918083190918,0.2246876657009125,0.2403032332658768,0.2533334791660309,0.2710668444633484,0.2844759225845337,0.3077482283115387,0.3245696425437927,0.3469321727752686,0.3634294867515564,0.3778195083141327,0.4046265184879303,0.4200862348079681,0.4411014914512634,0.4595167636871338,0.4645180702209473,0.4811501801013947,0.4985798895359039,0.5057834386825562,0.5173969268798828,0.5369585752487183,0.5314624905586243,0.5421483516693115,0.5476965308189392,0.5515899062156677,0.5597304701805115,0.5561108589172363,0.5452460050582886,0.5663801431655884,0.5685788989067078,0.5726038217544556,0.56361323595047,0.568617045879364,0.5793056488037109,0.5811902284622192,0.5778948068618774,0.5799437165260315,0.5798006057739258,0.5772983431816101,0.5832883715629578,0.5858295559883118,0.5848836898803711,0.5883439183235168,0.5902051329612732,0.5908531546592712,0.6024866104125977,0.5978380441665649,0.5951068997383118,0.5931698083877563,0.5991717576980591,0.5992001891136169,0.6031068563461304,0.6030516028404236,0.5977574586868286,0.5977001190185547,0.5983285903930664,0.5958012342453003,0.6079431176185608,0.6126881837844849,0.6163091063499451,0.618057370185852,0.6114835143089294,0.6164711117744446,0.6149969696998596,0.6187854409217834,0.6147717833518982,0.6278197169303894,0.6273612380027771,0.6295401453971863,0.6373993754386902,0.6392091512680054,0.6364337205886841,0.6381261944770813,0.6378282308578491,0.6378926634788513,0.6350990533828735,0.6425945162773132,0.6376685500144958,0.6344298720359802,0.6262232065200806,0.6346021294593811,0.6305971741676331,0.6342805624008179,0.6370775103569031,0.630062997341156,0.6347479224205017,0.621601939201355,0.653663694858551,0.6204314827919006,0.6371768116950989,0.6437598466873169
405_1_4,AR,148,0.1681970357894897,0.1747569292783737,0.1557455509901047,0.1595506221055984,0.1507801860570908,0.1612576991319656,0.1499526798725128,0.1488694101572037,0.1457868069410324,0.1483169943094254,0.1648499965667725,0.1657454371452332,0.1698727011680603,0.1697613745927811,0.1723862290382385,0.1835787445306778,0.1794895231723785,0.1796590089797974,0.1828369945287704,0.1845205575227737,0.1811410337686539,0.179172083735466,0.1744292080402374,0.1772377490997314,0.1845722794532776,0.1741870790719986,0.1869668513536453,0.1840996295213699,0.1862625777721405,0.1798456311225891,0.1818737536668777,0.1878449320793152,0.1889050006866455,0.1957985013723373,0.1986616849899292,0.1939031183719635,0.1982576847076416,0.1957617998123169,0.1988464593887329,0.1994266211986542,0.20064876973629,0.2035667896270752,0.2073630541563034,0.2077848762273788,0.2111504524946213,0.2121843844652176,0.2181386202573776,0.2187004387378693,0.2253478020429611,0.2262626141309738,0.2299372404813766,0.2312663048505783,0.2337332516908646,0.2332469522953033,0.2377568781375885,0.241280734539032,0.2442924380302429,0.2477080374956131,0.2473640739917755,0.2439724504947662,0.2499710321426392,0.2516831755638123,0.2554869651794434,0.2581236958503723,0.2584075033664703,0.257696121931076,0.2609043121337891,0.2617297172546387,0.2595053315162659,0.2629624307155609,0.2643192112445831,0.2612396478652954,0.2639723420143127,0.26299849152565,0.2706547677516937,0.2639103829860687,0.269335001707077,0.2676640152931213,0.2665451467037201,0.2668769359588623,0.2723586559295654,0.2686020731925964,0.2705027461051941,0.2694718241691589,0.2755272686481476,0.2709612250328064,0.2700157463550568,0.273322731256485,0.2741711437702179,0.2728026211261749,0.2721351385116577,0.2708590030670166,0.272942066192627,0.2758878469467163,0.2718172669410706,0.2719475328922272,0.2753714025020599,0.2728380858898163,0.2742988169193268,0.2707988321781158,0.2726439833641052,0.2704044580459595,0.2749252021312714,0.2716177999973297,0.2735026478767395,0.2727225124835968,0.273713082075119,0.2699388861656189,0.2757735550403595,0.2716175019741058,0.2700895369052887,0.2684199810028076,0.2751757204532623,0.2731449902057648,0.2682172656059265,0.2698648571968079,0.2720322608947754,0.2731114327907562,0.2727572023868561,0.2754932343959808,0.2750155329704285,0.2791984379291534,0.2821892499923706,0.2898139953613281,0.2946539521217346,0.2995995581150055,0.3055494725704193,0.3169828653335571,0.3206252455711365,0.3296200931072235,0.3379236161708832,0.3481411933898926,0.3546921908855438,0.3638854026794434,0.3714611530303955,0.3820529580116272,0.3977657854557037,0.4049878418445587,0.418116420507431,0.4200421273708344,0.4292497336864471,0.4457265436649323,0.4409937858581543,0.4547531008720398,0.4583947360515594,0.4663792252540588,0.4782331883907318,0.4818728566169739,0.4851324260234833,0.4858717620372772,0.4862815737724304,0.491589218378067,0.4966492056846619,0.4927678108215332,0.4912619590759277,0.4957947731018066,0.5015813708305359,0.5023119449615479,0.5094584226608276,0.5065821409225464,0.509392261505127,0.5078426003456116,0.5081619620323181,0.521109402179718,0.5130212903022766,0.5119816660881042,0.5108934044837952,0.5174605846405029,0.5183644890785217,0.5214368104934692,0.5224543809890747,0.5247575044631958,0.5213401317596436,0.5272781252861023,0.5226917862892151,0.5236065983772278,0.5317472219467163,0.536366879940033,0.5270166993141174,0.5339926481246948,0.5341269969940186,0.5339067578315735,0.5361785888671875,0.5396196246147156,0.5359744429588318,0.5447061657905579,0.5392599105834961,0.5343301892280579,0.5466154217720032,0.5514532923698425,0.5439601540565491,0.5424486398696899,0.5406718850135803,0.552747905254364,0.5543450713157654,0.5550367832183838,0.565604567527771,0.55429607629776,0.5538973808288574,0.56156325340271,0.5626641511917114,0.5516881346702576,0.5559176206588745,0.5567700266838074,0.5610539317131042,0.5658125281333923,0.5506948232650757,0.5717158913612366,0.5609155893325806,0.565081000328064,0.570817768573761,0.5622701048851013,0.5804617404937744,0.5663471817970276,0.5727506875991821,0.5681901574134827,0.5857279300689697,0.5857887864112854
405_1_5,AR,230,0.09759893268346786,0.09597934037446976,0.09498929232358932,0.09119444340467453,0.09465950727462769,0.0906239002943039,0.09038229286670685,0.08344727754592896,0.08842453360557556,0.08464366942644119,0.0919489711523056,0.08752632141113281,0.09232369065284729,0.0807788297533989,0.08878375589847565,0.08686671406030655,0.0886642336845398,0.08869591355323792,0.08924868702888489,0.08910524845123291,0.09151920676231384,0.08907296508550644,0.09368284791707993,0.09111890196800232,0.09196982532739639,0.08735960721969604,0.08901263773441315,0.08831467479467392,0.08714944124221802,0.08591467887163162,0.08961407840251923,0.09016703814268112,0.09220092743635178,0.09077099710702896,0.09233394265174866,0.09357181191444397,0.09499535709619522,0.09754317998886108,0.09773553907871246,0.09812580049037933,0.1023135557770729,0.1024843454360962,0.1053848788142204,0.1085808500647545,0.1174235269427299,0.1178284510970116,0.1242346689105034,0.1289747953414917,0.134997770190239,0.1343984156847,0.1409534513950348,0.1414700150489807,0.1476745158433914,0.1471084356307983,0.1507173776626587,0.1500022858381271,0.1529211848974228,0.1532027721405029,0.158876359462738,0.1558844894170761,0.1617103070020676,0.1609726548194885,0.160063698887825,0.1588483601808548,0.1603744029998779,0.1576090753078461,0.1582721173763275,0.1558886617422104,0.1553886383771896,0.1523358225822449,0.1521868854761124,0.1478460729122162,0.1469863057136536,0.1446750462055206,0.1483304351568222,0.1395871043205261,0.1440871357917786,0.1381076276302338,0.1414584070444107,0.1404432058334351,0.1419826745986938,0.1381875872612,0.1402121633291245,0.1368911117315292,0.1368622928857803,0.134709045290947,0.1361297070980072,0.1339491456747055,0.1321263462305069,0.1301624327898026,0.1318680346012115,0.1272960305213928,0.1302147209644318,0.1239687725901604,0.1261554956436157,0.1247092559933662,0.1270353347063065,0.1232075616717339,0.1268851310014725,0.1219287067651749,0.1229873895645142,0.1198827773332596,0.1193235144019127,0.1159183606505394,0.1168463006615639,0.112977422773838,0.1127872318029404,0.1086568608880043,0.1121027320623398,0.1043432205915451,0.1077547967433929,0.1000541225075722,0.1019654348492622,0.09759286046028137,0.1016450971364975,0.09818684309720993,0.09928368031978607,0.09705499559640884,0.09961774945259094,0.0988411083817482,0.1063278466463089,0.1115321591496468,0.1211320012807846,0.1264773011207581,0.1399788111448288,0.1494653224945068,0.1680230498313904,0.1784413307905197,0.2000866830348969,0.2149513214826584,0.2327761054039001,0.2460262924432755,0.265296071767807,0.2805474698543549,0.2965653538703918,0.3169819116592407,0.3371362090110779,0.3537474870681763,0.3690982758998871,0.3871167302131653,0.4053315818309784,0.4212490022182465,0.4394316971302032,0.448214054107666,0.4630969762802124,0.4700047671794891,0.4819775819778442,0.4930173754692078,0.501629114151001,0.5016072392463684,0.5081060528755188,0.5146520733833313,0.5181412696838379,0.5179932117462158,0.5171687602996826,0.5236618518829346,0.531796395778656,0.5316652655601501,0.5334421396255493,0.5335215330123901,0.543353259563446,0.541467547416687,0.5428162813186646,0.5447408556938171,0.5443363189697266,0.5491926074028015,0.5483197569847107,0.5470893383026123,0.5495125651359558,0.5506055951118469,0.560880184173584,0.5530121922492981,0.5441070199012756,0.5598758459091187,0.5632904767990112,0.5589568018913269,0.5654474496841431,0.5647929906845093,0.5676822662353516,0.561874508857727,0.5648505687713623,0.5680766105651855,0.5698069930076599,0.5682568550109863,0.572653591632843,0.5729835629463196,0.5779263973236084,0.5701565146446228,0.5821645855903625,0.5785052180290222,0.5784509181976318,0.5793380737304688,0.5718820691108704,0.5773959159851074,0.5901980400085449,0.5874854326248169,0.5992599725723267,0.5912348031997681,0.5926175713539124,0.5951414108276367,0.6023905873298645,0.5983377695083618,0.5989770889282227,0.5957191586494446,0.5944482684135437,0.5947399139404297,0.600214421749115,0.5993155837059021,0.5959572792053223,0.5973302721977234,0.6057178378105164,0.6069406270980835,0.6091538071632385,0.5986288189888,0.5993139147758484,0.603079617023468,0.6083483099937439,0.609330952167511
