ID_OLIVO,Variedad,Rango,0,10,20,30,40,50,60,70,80,90,100,110,120,125,130,135,140,145,150,155,160,170,180,190,200,210,217
401_11,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_12,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_13,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_16,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_19,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_23,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_31,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_36,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_38,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_4,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_7,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_8,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_9,NO AR,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
402_10,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
402_16,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
402_19,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
402_29,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
402_4,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
402_6,NO AR,Rango -2 / Rango -3,10.26,13.303,16.462,18.697,17.708,19.738,16.8,15.625,18.323,17.788,16.934,18.109,21.394,17.334,15.919,12.286,14.263,17.548,18.162,21.528,17.735,19.738,18.189,19.631,19.338,17.601,18.376
403_10,NO AR,Rango -2 / Rango -3,8.513,8.2,11.6,9.1,8.4,10.7,6.85,3.6,3.8,3.95,4.35,7.65,7.1,1.85,0.45,0.5,3.25,13.65,22.85,25.5,24.1,23.6,21.6,21.15,21.15,19.35,19.5
403_11,NO AR,Rango -2 / Rango -3,8.513,8.2,11.6,9.1,8.4,10.7,6.85,3.6,3.8,3.95,4.35,7.65,7.1,1.85,0.45,0.5,3.25,13.65,22.85,25.5,24.1,23.6,21.6,21.15,21.15,19.35,19.5
403_16,NO AR,Rango -2 / Rango -3,8.513,8.2,11.6,9.1,8.4,10.7,6.85,3.6,3.8,3.95,4.35,7.65,7.1,1.85,0.45,0.5,3.25,13.65,22.85,25.5,24.1,23.6,21.6,21.15,21.15,19.35,19.5
403_17,NO AR,Rango -2 / Rango -3,8.513,8.2,11.6,9.1,8.4,10.7,6.85,3.6,3.8,3.95,4.35,7.65,7.1,1.85,0.45,0.5,3.25,13.65,22.85,25.5,24.1,23.6,21.6,21.15,21.15,19.35,19.5
403_2,NO AR,Rango -2 / Rango -3,8.513,8.2,11.6,9.1,8.4,10.7,6.85,3.6,3.8,3.95,4.35,7.65,7.1,1.85,0.45,0.5,3.25,13.65,22.85,25.5,24.1,23.6,21.6,21.15,21.15,19.35,19.5
