ID_OLIVO,Variedad,Rango,0,10,20,30,40,50,60,70,80,90,100,110,120,125,130,135,140,145,150,155,160,170,180,190,200,210,217
408_1,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_10,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_11,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_12,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_13,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_14,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_15,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_16,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_17,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_18,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_19,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_2,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_20,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
408_21,AR,Media / Rango -1,17.438,14.688,16.302,15.436,15.773,16.278,16.687,16.975,18.081,17.071,16.038,15.004,16.278,18.995,17.071,16.975,16.927,16.013,15.052,15.46,17.023,17.047,14.763,18.129,17.624,15.629,18.851
