ID_OLIVO,Variedad,Rango,0,10,20,30,40,50,60,70,80,90,100,110,120,125,130,135,140,145,150,155,160,170,180,190,200,210,217
401_1,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_10,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_11,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_12,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_13,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_14,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_15,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_16,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_17,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_18,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_19,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_2,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_20,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_21,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_22,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_23,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_24,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_25,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_26,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_27,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_28,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_29,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_3,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_30,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_31,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_32,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_33,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_34,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_35,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
401_36,36-41,Rango -2 / Rango -3,6.035,7.65,10.357,10.166,10.904,10.139,10.85,11.293,12.352,13.184,14.391,15.035,16.255,13.627,12.218,11.36,11.534,11.642,13.332,14.753,13.197,12.312,11.816,14.109,12.768,13.372,15.008
