Rango,Precisión General,Matriz de Confusión,Instancias Totales,Precisión por Clase.AR,Precisión por Clase.NO AR,Precisión por Clase.macro avg,Precisión por Clase.weighted avg,Recall por Clase.AR,Recall por Clase.NO AR,Recall por Clase.macro avg,Recall por Clase.weighted avg,F1 por Clase.AR,F1 por Clase.NO AR,F1 por Clase.macro avg,F1 por Clase.weighted avg
Media,0.9318181818181818,"[[40, 0], [6, 42]]",88,0.8695652173913043,1.0,0.9347826086956521,0.9407114624505929,1.0,0.875,0.9375,0.9318181818181818,0.9302325581395349,0.9333333333333333,0.9317829457364342,0.9319238900634249
Rango_menos1,0.7931034482758621,"[[32, 6], [12, 37]]",87,0.7272727272727273,0.8604651162790697,0.7938689217758985,0.8022891302762994,0.8421052631578947,0.7551020408163265,0.7986036519871106,0.7931034482758621,0.7804878048780488,0.8043478260869565,0.7924178154825027,0.7939262076278935
Rango_menos2,0.8048780487804879,"[[33, 10], [6, 33]]",82,0.8461538461538461,0.7674418604651163,0.8067978533094813,0.8087176578384747,0.7674418604651163,0.8461538461538461,0.8067978533094813,0.8048780487804879,0.8048780487804879,0.8048780487804879,0.8048780487804879,0.8048780487804879
Rango_1,0.8804347826086957,"[[42, 0], [11, 39]]",92,0.7924528301886793,1.0,0.8962264150943396,0.9052502050861363,1.0,0.78,0.89,0.8804347826086957,0.8842105263157894,0.8764044943820225,0.880307510348906,0.8799681176561336
Rango_2,0.8023255813953488,"[[31, 12], [5, 38]]",86,0.8611111111111112,0.76,0.8105555555555556,0.8105555555555556,0.7209302325581395,0.8837209302325582,0.8023255813953488,0.8023255813953488,0.7848101265822784,0.8172043010752689,0.8010072138287736,0.8010072138287736
Rango_3,0.813953488372093,"[[30, 9], [7, 40]]",86,0.8108108108108109,0.8163265306122449,0.8135686707115279,0.8138252158185714,0.7692307692307693,0.851063829787234,0.8101472995090017,0.813953488372093,0.7894736842105263,0.8333333333333334,0.8114035087719298,0.8134434924520605
